uid,NAME_CONTRACT_TYPE,TARGET
ONT84338318,cash loans,0
ONU03001821,revolving loans,0
ONU09366560,cash loans,0
ONU11303092,cash loans,0
ONV44821252,cash loans,0
ONV91822511,revolving loans,0
ONW55258983,cash loans,0
ONW76215683,cash loans,0
ONX02681288,cash loans,0
ONX39029079,cash loans,0
ONX72602086,cash loans,0
ONX95596525,cash loans,0
ONY21524146,cash loans,0
ONY30262185,cash loans,0
ONY40114594,cash loans,0
OOA40569493,cash loans,0
OOA58475253,cash loans,0
OOA91333936,cash loans,0
OOA99832165,cash loans,0
OOB09952940,cash loans,0
OOB24427795,revolving loans,0
OOC24691612,cash loans,0
OOD99236948,cash loans,0
OOE67575439,cash loans,0
OOF18653309,cash loans,0
OOH74197353,cash loans,0
OOI74667287,cash loans,0
OOJ12687180,cash loans,0
OOJ92154374,cash loans,0
OOK04299007,cash loans,0
OOK07649681,cash loans,0
OOK20279795,revolving loans,0
OOK22385260,cash loans,0
OOL45984166,cash loans,0
OOL46775405,cash loans,0
OOL66832654,cash loans,0
OOL68827769,cash loans,0
OOL73919231,cash loans,0
OOM40989825,revolving loans,0
OON08692929,cash loans,0
OON19639666,cash loans,0
OON35965205,cash loans,0
OOO06720382,cash loans,0
OOO43494150,cash loans,0
OOO54530171,revolving loans,0
OOO75571571,cash loans,0
OOO95530299,cash loans,0
OOP35175048,cash loans,0
OOP81369167,cash loans,0
OOR07009663,revolving loans,0
OOR18157434,cash loans,0
OOR77624554,revolving loans,0
OOS36183285,cash loans,0
OOS51804721,cash loans,0
OOS96688365,cash loans,0
OOT27279752,cash loans,0
OOT38237704,cash loans,0
OOT39166858,cash loans,0
OOT47037490,cash loans,0
OOT79276760,cash loans,0
OOU54340748,cash loans,0
OOU57807662,cash loans,0
OOU69479640,revolving loans,0
OOU74939588,revolving loans,0
OOV06695352,cash loans,0
OOW29301782,cash loans,0
OOW53795409,cash loans,0
OOW85367261,cash loans,0
OOX27368698,cash loans,0
OOX76509116,cash loans,0
OOY06789282,cash loans,0
OOY20065453,cash loans,0
OOY22784721,cash loans,0
OOZ02598229,cash loans,0
OOZ15446630,cash loans,0
OOZ24817447,cash loans,0
OOZ76205208,cash loans,0
OOZ89152596,cash loans,0
OPB28355431,cash loans,0
OPB49543240,cash loans,0
OPC18573552,cash loans,0
OPC41151510,cash loans,0
OPD93424038,cash loans,0
OPD96686339,cash loans,0
OPD98562987,cash loans,0
OPE60646389,cash loans,0
OPF04345877,cash loans,0
OPG32972250,cash loans,0
OPI02452019,cash loans,0
OPI35934992,cash loans,0
OPI40998874,cash loans,0
OPI57228227,cash loans,0
OPI76271206,cash loans,0
OPI96382660,cash loans,0
OPJ03851382,cash loans,0
OPJ14886128,cash loans,0
OPJ22805645,cash loans,0
OPJ22866139,cash loans,0
OPJ73442227,cash loans,0
OPK04983184,cash loans,0
OPK72996470,cash loans,0
OPL07730505,cash loans,0
OPL51125049,cash loans,0
OPL66731072,cash loans,0
OPM09749399,revolving loans,0
OPM30051480,cash loans,0
OPN10304569,cash loans,0
OPN74628608,cash loans,0
OPO06059489,revolving loans,0
OPO10868071,cash loans,0
OPO52519664,cash loans,0
OPO53202145,cash loans,0
OPP62178605,cash loans,0
OPQ40933389,cash loans,0
OPR07744079,cash loans,0
OPR51467329,cash loans,0
OPS35005230,cash loans,0
OPS72653857,cash loans,0
OPT16681248,cash loans,0
OPT40934671,cash loans,0
OPT53021045,cash loans,0
OPU02836816,cash loans,0
OPU12969825,cash loans,0
OPU63889402,cash loans,0
OPU77864602,cash loans,0
OPV76155896,cash loans,0
OPV83249143,cash loans,0
OPW14491527,cash loans,0
OPW64178626,cash loans,0
OPW90286847,cash loans,0
OPW91590263,cash loans,0
OPW96026591,cash loans,0
OPX15125567,revolving loans,0
OPX16809713,cash loans,0
OPX56783865,cash loans,0
OPX88446586,cash loans,0
OPY40506770,cash loans,0
OPY97500211,cash loans,0
OPZ50618333,revolving loans,0
OPZ74700404,cash loans,0
OPZ91308268,cash loans,0
OQB04224995,cash loans,0
OQB07377347,cash loans,0
OQB17806147,cash loans,0
OQB33861435,cash loans,0
OQB76437037,cash loans,0
OQB85645434,cash loans,0
OQD62193428,cash loans,0
OQD63668653,cash loans,0
OQD77393961,cash loans,0
OQE26783136,cash loans,0
OQF50733048,cash loans,0
OQF65678848,cash loans,0
OQG04622457,cash loans,0
OQG06987820,cash loans,0
OQG15626516,cash loans,0
OQG42927333,cash loans,0
OQG64631342,cash loans,0
OQH42843596,cash loans,0
OQH47034401,cash loans,0
OQH50151647,cash loans,0
OQH56795804,cash loans,0
OQH83299459,revolving loans,0
OQI28031627,cash loans,0
OQI65342566,cash loans,0
OQI85141553,cash loans,0
OQI91700841,cash loans,0
OQJ32502954,cash loans,0
OQJ66692501,cash loans,0
OQJ77640066,cash loans,0
OQK02917531,revolving loans,0
OQK04055974,cash loans,0
OQK33614350,cash loans,0
OQK88397452,cash loans,0
OQK97057764,cash loans,0
OQL56456149,cash loans,0
OQL75427875,cash loans,0
OQM98261799,revolving loans,0
OQN79747719,revolving loans,0
OQN81373461,cash loans,0
OQO11201379,cash loans,0
OQO81731615,cash loans,0
OQO83914239,revolving loans,0
OQP25512501,cash loans,0
OQQ30528173,cash loans,0
OQR38378919,cash loans,0
OQR44186473,cash loans,0
OQR57511737,cash loans,0
OQR59595264,cash loans,0
OQS34255529,revolving loans,0
OQS58184125,cash loans,0
OQT05956566,cash loans,0
OQT07865775,cash loans,0
OQT39167038,cash loans,0
OQT89965542,cash loans,0
OQU45344496,cash loans,0
OQU94482546,cash loans,0
OQV02416713,cash loans,0
OQV20835058,cash loans,0
OQW49121914,cash loans,0
OQX09709172,cash loans,0
OQX27108398,cash loans,0
OQX27346765,cash loans,0
OQX30979270,cash loans,0
OQY21989172,cash loans,0
OQY38650112,cash loans,0
OQY58960244,cash loans,0
OQY83533367,cash loans,0
OQY86072369,cash loans,0
ORA17360794,revolving loans,0
ORA34972999,revolving loans,0
ORA41049446,cash loans,0
ORA49608892,cash loans,0
ORA58380082,cash loans,0
ORA83503396,cash loans,0
ORA83832194,cash loans,0
ORA97245039,cash loans,0
ORB03149582,cash loans,0
ORB37467887,cash loans,0
ORC08739693,cash loans,0
ORC83998621,cash loans,0
ORD14332402,cash loans,0
ORD50617637,cash loans,0
ORD63023556,cash loans,0
ORD95912008,cash loans,0
ORE32792347,cash loans,0
ORE65189836,cash loans,0
ORE92440485,cash loans,0
ORF20979243,cash loans,0
ORF43522155,cash loans,0
ORH33366454,cash loans,0
ORH51306299,cash loans,0
ORH65900962,cash loans,0
ORI01721990,cash loans,0
ORI12113854,cash loans,0
ORI15208910,revolving loans,0
ORI77234866,cash loans,0
ORI80326826,cash loans,0
ORI92714598,cash loans,0
ORJ35970474,cash loans,0
ORJ43749948,cash loans,0
ORJ63077425,cash loans,0
ORJ67707832,cash loans,0
ORK05749729,cash loans,0
ORK47183536,cash loans,0
ORK60796800,cash loans,0
ORL45780443,cash loans,0
ORM42684294,cash loans,0
ORM44948836,cash loans,0
ORN20223570,cash loans,0
ORN32425078,cash loans,0
ORN86014511,cash loans,0
ORN99244231,revolving loans,0
ORP23656350,cash loans,0
ORQ00660943,cash loans,0
ORQ40792541,cash loans,0
ORQ49487091,cash loans,0
ORR64167734,cash loans,0
ORR76775670,cash loans,0
ORR99114940,cash loans,0
ORS06885213,cash loans,0
ORS53453700,cash loans,0
ORS67146259,cash loans,0
ORT13819598,cash loans,0
ORT47230585,cash loans,0
ORT49305440,cash loans,0
ORT92573777,revolving loans,0
ORT98205965,cash loans,0
ORU39398770,cash loans,0
ORU66217789,cash loans,0
ORU97916327,cash loans,0
ORV74435786,cash loans,0
ORW29274812,cash loans,0
ORW40881606,cash loans,0
ORW54666700,cash loans,0
ORW88717747,cash loans,0
ORX38902936,cash loans,0
ORX59600079,cash loans,0
ORX63104643,cash loans,0
ORX86906620,cash loans,0
ORY13228362,cash loans,0
ORY18731015,cash loans,0
ORY38617650,cash loans,0
ORY94079748,revolving loans,0
ORZ11100279,cash loans,0
ORZ46843252,cash loans,0
OSA11941298,cash loans,0
OSA20723303,cash loans,0
OSA39140379,cash loans,0
OSA69968366,cash loans,0
OSA95270914,cash loans,0
OSB25340346,cash loans,0
OSB66111318,cash loans,0
OSB67578346,revolving loans,0
OSB81472864,cash loans,0
OSB93792122,cash loans,0
OSB96780446,cash loans,0
OSC23335183,cash loans,0
OSC90198833,cash loans,0
OSD47502117,cash loans,0
OSD47787648,revolving loans,0
OSD83749775,cash loans,0
OSE79521225,cash loans,0
OSE80899367,cash loans,0
OSE93030269,cash loans,0
OSF48137559,cash loans,0
OSF65665006,cash loans,0
OSF86784514,cash loans,0
OSG16645196,cash loans,0
OSG28468889,revolving loans,0
OSG29743165,cash loans,0
OSG65893340,cash loans,0
OSG65942389,cash loans,0
OSG84589648,cash loans,0
OSH24488051,cash loans,0
OSH66890968,cash loans,0
OSI72753798,revolving loans,0
OSI74459612,cash loans,0
OSJ58230618,revolving loans,0
OSJ60252234,cash loans,0
OSK65574275,cash loans,0
OSK67329566,cash loans,0
OSK67425692,cash loans,0
OSL39794083,cash loans,0
OSL46259009,cash loans,0
OSL98351414,cash loans,0
OSM49487448,cash loans,0
OSM72919655,cash loans,0
OSM73166431,revolving loans,0
OSN01320830,cash loans,0
OSN48100731,cash loans,0
OSO07408151,revolving loans,0
OSO95693701,cash loans,0
OSP28792488,cash loans,0
OSP28800964,cash loans,0
OSQ17431957,cash loans,0
OSR11076586,cash loans,0
OSR30214987,cash loans,0
OSR40017305,cash loans,0
OSR54742777,cash loans,0
OSS00391617,cash loans,0
OSS34935276,cash loans,0
OSS57358107,cash loans,0
OST26116193,cash loans,1
OST52621986,cash loans,0
OST80492020,cash loans,0
OST92158943,cash loans,0
OSU34009928,revolving loans,0
OSU41120958,cash loans,0
OSU66793486,cash loans,0
OSU83360905,cash loans,0
OSU85494425,cash loans,0
OSV05171728,cash loans,0
OSV25142057,cash loans,0
OSV86888805,cash loans,0
OSW10084339,revolving loans,0
OSW22590271,cash loans,0
OSX50296351,cash loans,0
OSX65931071,cash loans,0
OSX68294864,cash loans,0
OSX85138754,cash loans,0
OSY10656645,cash loans,0
OSY60874356,cash loans,0
OSZ16886484,cash loans,0
OSZ80162625,cash loans,0
OSZ80189836,cash loans,0
OTA01845439,cash loans,0
OTA03713772,cash loans,0
OTA28726810,cash loans,0
OTA62598072,cash loans,0
OTB07449260,cash loans,0
OTB20037958,cash loans,0
OTB99563593,cash loans,0
OTB99792483,cash loans,0
OTC03464511,cash loans,0
OTC19877058,cash loans,0
OTC54284432,cash loans,0
OTE44034817,cash loans,0
OTF13474235,cash loans,0
OTF61380696,cash loans,0
OTF81476826,revolving loans,0
OTF95841510,cash loans,0
OTG29411574,cash loans,0
OTG67552738,cash loans,0
OTG70335200,cash loans,0
OTG85989396,cash loans,0
OTI35549687,cash loans,0
OTI39277045,cash loans,0
OTJ10325042,cash loans,0
OTJ27123244,cash loans,0
OTJ38797872,cash loans,0
OTJ54208222,cash loans,0
OTK04222379,cash loans,0
OTK15394517,cash loans,0
OTK49506653,cash loans,0
OTK49714882,cash loans,0
OTK51422045,cash loans,0
OTL78304890,cash loans,0
OTM31566824,revolving loans,0
OTN12323795,cash loans,0
OTN84353841,cash loans,0
OTN95342001,cash loans,0
OTO22023251,cash loans,0
OTO23088461,revolving loans,0
OTO69490270,cash loans,0
OTP48812511,cash loans,0
OTQ43690286,cash loans,0
OTQ61996267,cash loans,0
OTR25620825,cash loans,0
OTR38060721,cash loans,0
OTS77948114,cash loans,0
OTS91601020,cash loans,0
OTT12134755,cash loans,0
OTT32005539,cash loans,0
OTT72519465,revolving loans,0
OTU01750081,cash loans,0
OTU40502558,cash loans,0
OTU50499307,cash loans,0
OTU59161989,cash loans,0
OTU65449756,cash loans,0
OTU79075182,cash loans,0
OTV56808611,cash loans,0
OTV81864407,cash loans,0
OTW25920385,cash loans,0
OTW90749058,cash loans,0
OTX08807248,cash loans,0
OTX19044140,cash loans,0
OTX45923710,cash loans,0
OTY32519760,cash loans,0
OUA18375100,cash loans,0
OUA21538574,cash loans,0
OUA42772236,cash loans,0
OUA71329643,revolving loans,0
OUA99742866,cash loans,0
OUB68360106,cash loans,0
OUB72504853,cash loans,0
OUB92161287,cash loans,0
OUC02776684,cash loans,0
OUC94830443,cash loans,0
OUD32009270,cash loans,0
OUD36380027,cash loans,0
OUD63486876,cash loans,0
OUD71906170,cash loans,0
OUE02206484,cash loans,0
OUE11110198,cash loans,0
OUG17191722,cash loans,0
OUG36202363,cash loans,0
OUG68045912,cash loans,0
OUH41080501,cash loans,0
OUH48800312,cash loans,0
OUH58609031,cash loans,0
OUI41711645,cash loans,0
OUI85910447,cash loans,0
OUJ28200272,cash loans,0
OUJ86049634,cash loans,0
OUJ90837034,revolving loans,0
OUK48560731,cash loans,0
OUK89489603,cash loans,0
OUL84243087,cash loans,0
OUM17769674,cash loans,0
OUM75851836,cash loans,0
OUO13642302,cash loans,0
OUO23154324,cash loans,0
OUO26568950,cash loans,0
OUO41576426,cash loans,0
OUP14854048,cash loans,0
OUP47099406,cash loans,0
OUR19463498,cash loans,0
OUR25036974,cash loans,0
OUR32121811,cash loans,0
OUR56314310,cash loans,0
OUR66199049,cash loans,0
OUS91622518,cash loans,0
OUT00924791,cash loans,0
OUT02196548,cash loans,0
OUT79786753,cash loans,0
OUT82805771,cash loans,0
OUV36338335,cash loans,0
OUV81819947,cash loans,0
OUW10049925,cash loans,0
OUW26691254,cash loans,0
OUW54676808,revolving loans,0
OUX76034935,cash loans,0
OUY79577812,cash loans,0
OUZ11228256,cash loans,0
OUZ52061264,revolving loans,0
OUZ80554859,cash loans,0
OVA14256468,cash loans,0
OVA21498451,cash loans,0
OVB00134434,cash loans,0
OVB07541415,cash loans,0
OVB31856435,cash loans,0
OVB54292990,cash loans,0
OVC27623084,cash loans,0
OVC55132532,cash loans,0
OVC67463509,cash loans,0
OVC88683468,cash loans,0
OVC97015080,cash loans,0
OVD68348540,cash loans,0
OVD92574152,cash loans,0
OVF04396271,revolving loans,0
OVF79515198,cash loans,0
OVG13705239,cash loans,0
OVG73946043,cash loans,0
OVG95407282,cash loans,0
OVH74880815,cash loans,0
OVI47478326,cash loans,0
OVI65847358,cash loans,0
OVJ47384359,cash loans,0
OVJ49893923,cash loans,0
OVK92204461,cash loans,0
OVL36708378,cash loans,0
OVL37283823,cash loans,0
OVL57507121,cash loans,0
OVL77316016,cash loans,0
OVL93801808,cash loans,0
OVM43407043,revolving loans,0
OVM55280191,revolving loans,0
OVM59165963,revolving loans,0
OVM77021816,cash loans,0
OVN26160044,cash loans,0
OVO10215941,cash loans,0
OVO13853444,cash loans,0
OVO23027413,cash loans,0
OVP63226861,cash loans,0
OVP64011571,cash loans,0
OVR20851587,cash loans,0
OVR77829222,cash loans,0
OVS06506932,cash loans,0
OVS35822945,cash loans,0
OVS80198662,cash loans,0
OVT12162740,cash loans,0
OVT45165925,cash loans,0
OVT59622559,revolving loans,0
OVU08100865,cash loans,0
OVU40905901,revolving loans,0
OVU73586308,revolving loans,0
OVV46100930,cash loans,0
OVV54773469,cash loans,0
OVX70595105,cash loans,0
OVX70920891,cash loans,0
OVX89688131,cash loans,0
OVY09967556,cash loans,0
OVY65198640,cash loans,0
OVY79706995,revolving loans,0
OVY94975369,cash loans,0
OVZ59944154,cash loans,1
OWA09323781,cash loans,0
OWA74212058,cash loans,0
OWB05826996,cash loans,0
OWB68681984,revolving loans,0
OWB68807801,revolving loans,0
OWC85822398,cash loans,0
OWD85210030,cash loans,0
OWE03392259,cash loans,0
OWE13480681,cash loans,0
OWF70766183,cash loans,0
OWG21980499,cash loans,0
OWH19137797,cash loans,0
OWH39842284,cash loans,0
OWH99851230,cash loans,0
OWI12357099,cash loans,0
OWI30979415,revolving loans,0
OWI72990279,cash loans,0
OWJ46234602,revolving loans,0
OWK11084208,cash loans,0
OWK34050344,cash loans,0
OWK57862281,cash loans,0
OWL70407680,cash loans,0
OWN00098233,cash loans,0
OWN71242239,cash loans,0
OWO02195097,cash loans,0
OWO44319685,cash loans,0
OWO47689461,cash loans,1
OWO99157429,cash loans,0
OWP46785434,revolving loans,0
OWQ29508931,cash loans,0
OWR47388994,cash loans,0
OWR85802926,cash loans,0
OWR92312760,cash loans,0
OWS06911176,cash loans,0
OWS89727072,cash loans,0
OWT29737318,cash loans,0
OWT54995693,cash loans,0
OWT63583373,revolving loans,0
OWT77747129,cash loans,0
OWT81544083,cash loans,0
OWU25761419,cash loans,0
OWU31271198,cash loans,0
OWU47163960,cash loans,0
OWU52083207,cash loans,0
OWU76720080,cash loans,0
OWV02505432,cash loans,0
OWW00565868,cash loans,0
OWW14625596,cash loans,0
OWW75341568,cash loans,0
OWX06522227,cash loans,0
OWX14255406,cash loans,0
OWX34312169,cash loans,0
OWX56778495,cash loans,0
OWX67617745,cash loans,0
OWY24483293,cash loans,0
OWY64540024,cash loans,0
OWZ33804180,cash loans,0
OWZ47348132,cash loans,0
OXA36208787,cash loans,0
OXB16321661,cash loans,0
OXB72941201,cash loans,0
OXB86616576,cash loans,0
OXC11133807,cash loans,0
OXC53121640,cash loans,0
OXD33547109,cash loans,0
OXD52129547,revolving loans,0
OXD52794808,cash loans,0
OXD64774410,cash loans,0
OXE04296454,cash loans,0
OXE15901513,cash loans,0
OXE33014249,cash loans,0
OXE56279315,cash loans,0
OXE57433560,cash loans,0
OXE58466022,cash loans,0
OXE65036193,cash loans,0
OXF65571316,cash loans,0
OXG65930272,cash loans,0
OXH00666191,cash loans,0
OXH23499798,revolving loans,0
OXH40984402,cash loans,0
OXI55312554,cash loans,0
OXJ13252171,cash loans,0
OXJ17953236,cash loans,0
OXJ67728808,revolving loans,0
OXJ90176444,cash loans,0
OXK68990453,cash loans,0
OXL44178007,cash loans,0
OXL53552286,cash loans,0
OXL65020344,cash loans,0
OXL78950706,cash loans,0
OXM02490002,cash loans,0
OXM32689910,cash loans,0
OXM90355730,cash loans,0
OXN18172713,revolving loans,0
OXO16644075,cash loans,0
OXP61732199,revolving loans,0
OXQ48611174,cash loans,0
OXQ56198740,cash loans,0
OXS45441291,cash loans,0
OXS65913214,cash loans,0
OXS97236301,cash loans,0
OXT37122350,cash loans,0
OXT42838578,cash loans,0
OXT44579801,revolving loans,0
OXT50781010,cash loans,0
OXU07608072,cash loans,0
OXU20771872,cash loans,0
OXU97200389,cash loans,0
OXV51748022,revolving loans,0
OXV61541773,cash loans,0
OXW03858528,cash loans,0
OXW46992380,cash loans,0
OXX00321887,cash loans,0
OXX03705082,revolving loans,0
OXX45833758,cash loans,0
OXX95727173,cash loans,0
OXY21424262,cash loans,0
OXY68816573,cash loans,0
OXZ00046896,cash loans,0
OXZ18582763,cash loans,0
OXZ22669086,cash loans,0
OXZ77945530,cash loans,0
OYA07853784,cash loans,0
OYA33830442,cash loans,0
OYA88688263,cash loans,0
OYD20897366,cash loans,0
OYD63158918,cash loans,0
OYD64895199,cash loans,0
OYE37930024,cash loans,0
OYE38992513,cash loans,0
OYE43218677,cash loans,0
OYF01325309,cash loans,0
OYF22141660,cash loans,0
OYF25377898,cash loans,0
OYF72664503,cash loans,0
OYF74676521,cash loans,0
OYG53597179,cash loans,0
OYG73140229,cash loans,0
OYH21708512,cash loans,0
OYI02408175,cash loans,0
OYI26888648,cash loans,0
OYI39566368,cash loans,0
OYK36530565,cash loans,0
OYK46464235,cash loans,0
OYK47837980,cash loans,0
OYK65515889,cash loans,0
OYK99708651,cash loans,0
OYL21648304,cash loans,0
OYL23038840,cash loans,0
OYL52462323,cash loans,0
OYL65586877,cash loans,0
OYL69351521,cash loans,0
OYL97504903,cash loans,0
OYM31066361,cash loans,0
OYM67265718,cash loans,0
OYM74679183,cash loans,0
OYN02396592,cash loans,0
OYN15711756,cash loans,0
OYO98179695,cash loans,0
OYP27648667,cash loans,0
OYP49608662,cash loans,0
OYP80129688,cash loans,0
OYQ56440066,cash loans,0
OYR19384603,cash loans,0
OYR33759311,cash loans,0
OYR51357955,cash loans,0
OYR68713283,cash loans,0
OYR82032181,cash loans,0
OYR98653525,cash loans,0
OYS22167735,revolving loans,0
OYS40645948,revolving loans,0
OYS59244088,cash loans,0
OYT36332572,cash loans,0
OYT74794667,cash loans,0
OYU22100929,cash loans,0
OYU65214578,cash loans,0
OYU82385413,cash loans,0
OYV31906587,revolving loans,0
OYV45831954,cash loans,0
OYV46252811,cash loans,0
OYV62244310,cash loans,0
OYW02889337,cash loans,0
OYW23080125,cash loans,0
OYW43996418,cash loans,0
OYW56908305,cash loans,0
OYX15625387,cash loans,0
OYX20351616,cash loans,0
OYX59343971,cash loans,0
OYY09126474,cash loans,0
OYY51200444,cash loans,0
OYY53870564,cash loans,0
OYY60197399,cash loans,0
OYY66077429,cash loans,0
OYY80270733,cash loans,0
OYZ07817395,cash loans,0
OYZ22920548,cash loans,0
OYZ35670705,cash loans,0
OYZ71106175,cash loans,0
OYZ71423611,cash loans,0
OYZ92214862,cash loans,0
OZA07519395,cash loans,0
OZA34452090,cash loans,0
OZA91901297,cash loans,0
OZB07137224,cash loans,0
OZB18892357,cash loans,0
OZB23128977,revolving loans,0
OZB25153783,cash loans,0
OZB53911202,cash loans,0
OZB57304009,cash loans,0
OZB65030695,cash loans,0
OZB76327794,cash loans,0
OZC04928284,cash loans,0
OZC13018780,cash loans,0
OZC31210255,cash loans,0
OZD05707163,cash loans,0
OZD19015342,cash loans,0
OZE28811131,cash loans,0
OZE51798577,cash loans,0
OZE56564151,cash loans,0
OZF30293029,cash loans,0
OZF75768091,cash loans,0
OZF89641156,cash loans,0
OZG98739429,cash loans,0
OZI10325102,cash loans,0
OZI16934228,revolving loans,0
OZI94342972,cash loans,0
OZK24337470,cash loans,0
OZK37055014,cash loans,0
OZL54633477,cash loans,0
OZL97510439,cash loans,0
OZM27804819,cash loans,0
OZM28862775,cash loans,0
OZM57078914,cash loans,0
OZM74067374,cash loans,0
OZM86763984,revolving loans,0
OZN42546309,cash loans,0
OZN54032245,cash loans,0
OZN66450643,cash loans,0
OZO23470800,cash loans,0
OZO54624837,revolving loans,0
OZP31319018,cash loans,0
OZP45745571,cash loans,0
OZP54219056,cash loans,0
OZP64457378,cash loans,0
OZP80254734,cash loans,0
OZQ24318161,cash loans,0
OZQ69465456,cash loans,0
OZR10833824,revolving loans,0
OZR12176089,cash loans,0
OZR61436617,cash loans,0
OZS53559446,cash loans,0
OZS79960667,cash loans,0
OZS91132715,revolving loans,0
OZT16480846,cash loans,0
OZT58021196,cash loans,0
OZT92782654,cash loans,0
OZU11182842,cash loans,0
OZU23896762,cash loans,0
OZV26397121,cash loans,0
OZV77164997,cash loans,0
OZW74932444,cash loans,0
OZX20425136,cash loans,0
OZY14013084,cash loans,0
OZY73069824,cash loans,0
OZZ30640227,cash loans,0
OZZ35737305,cash loans,0
OZZ60141172,cash loans,0
PAA41857980,cash loans,0
PAA66245879,cash loans,0
PAC23258159,cash loans,0
PAC53768515,cash loans,0
PAC54331946,cash loans,0
PAC85021128,cash loans,0
PAD39371093,cash loans,0
PAD60350345,cash loans,0
PAD63126653,cash loans,0
PAD68020591,cash loans,0
PAD85078982,cash loans,0
PAD89033371,cash loans,0
PAE23894676,revolving loans,0
PAE27272698,cash loans,0
PAE31854799,cash loans,0
PAE41903371,cash loans,0
PAE51414809,cash loans,0
PAE86854927,revolving loans,0
PAF14472780,cash loans,0
PAF46773021,cash loans,0
PAF81713072,cash loans,0
PAG00348438,cash loans,0
PAG39108122,cash loans,0
PAG42507514,cash loans,0
PAH08540448,cash loans,0
PAI19815692,cash loans,0
PAI28404943,cash loans,0
PAI54252860,cash loans,0
PAJ75584915,cash loans,0
PAJ82803335,cash loans,0
PAK61335558,cash loans,0
PAK98416049,cash loans,0
PAL55474993,revolving loans,0
PAL79889445,cash loans,0
PAM24461328,cash loans,0
PAN12198119,cash loans,0
PAN54207404,cash loans,0
PAN82036298,cash loans,0
PAO66695739,cash loans,0
PAO77421417,cash loans,0
PAP03282643,cash loans,0
PAP12689311,cash loans,0
PAQ01704602,cash loans,0
PAQ08341459,cash loans,0
PAQ23836170,cash loans,0
PAQ31457612,revolving loans,0
PAQ43418388,cash loans,0
PAQ47096322,cash loans,0
PAQ49231010,cash loans,0
PAQ76416738,cash loans,0
PAQ97288498,cash loans,0
PAR05044659,cash loans,0
PAR37457383,cash loans,0
PAR53069778,cash loans,0
PAS88269832,cash loans,0
PAT29745183,cash loans,0
PAT41832697,cash loans,0
PAT51878053,cash loans,0
PAU58465073,cash loans,0
PAU86003238,cash loans,0
PAV98308862,cash loans,0
PAW25429205,cash loans,0
PAW50954850,cash loans,0
PAW63437577,cash loans,0
PAW67377355,cash loans,0
PAX00409570,cash loans,0
PAX22205198,cash loans,0
PAX29354763,cash loans,0
PAX49790382,cash loans,0
PAY32729604,cash loans,0
PAY48552369,cash loans,0
PAY99612072,revolving loans,0
PAZ42646527,cash loans,0
PAZ94861187,cash loans,0
PBA10128967,cash loans,0
PBA42123140,cash loans,0
PBA62847148,cash loans,0
PBB21633656,cash loans,0
PBB28999988,cash loans,0
PBB54183259,cash loans,0
PBB62935964,cash loans,0
PBB69373561,cash loans,0
PBB88814561,cash loans,0
PBC30031366,cash loans,0
PBC49308103,cash loans,0
PBD42794437,cash loans,0
PBD67967431,cash loans,0
PBD95294643,cash loans,0
PBD96204653,revolving loans,0
PBE28871837,cash loans,0
PBE52174856,cash loans,0
PBE82077066,cash loans,0
PBF00660721,cash loans,0
PBF94495233,cash loans,0
PBG29006443,cash loans,0
PBG35621299,cash loans,0
PBG36661747,cash loans,0
PBG61467321,cash loans,0
PBG64416200,cash loans,0
PBG68846295,cash loans,0
PBG81793830,cash loans,0
PBG94918678,cash loans,0
PBH58856771,cash loans,0
PBH82530323,cash loans,0
PBH97257542,cash loans,0
PBI61915944,cash loans,0
PBI73180942,cash loans,0
PBI80616868,cash loans,0
PBJ46354392,cash loans,0
PBJ75242886,cash loans,0
PBK35016168,cash loans,0
PBK97215282,cash loans,0
PBL75985321,cash loans,0
PBM78727358,cash loans,0
PBN05656879,revolving loans,0
PBN40670135,cash loans,0
PBN62262593,cash loans,0
PBO13734961,cash loans,0
PBO37335346,cash loans,0
PBP61949072,cash loans,0
PBP62982078,cash loans,0
PBP64927883,cash loans,0
PBQ78126013,cash loans,0
PBQ82829379,cash loans,0
PBR32358115,revolving loans,0
PBR46595114,cash loans,0
PBR76923454,cash loans,0
PBS04625531,cash loans,0
PBS84334918,cash loans,0
PBT28797529,cash loans,0
PBU27488211,cash loans,0
PBU73283667,cash loans,0
PBU93943681,cash loans,0
PBV09409807,revolving loans,0
PBW43659544,cash loans,0
PBX19430254,cash loans,0
PBX46779708,cash loans,0
PBX88211213,cash loans,0
PBX92742912,cash loans,0
PBY52526582,cash loans,0
PBY75821772,cash loans,0
PCA17694103,cash loans,0
PCA17746341,cash loans,0
PCA73934928,cash loans,0
PCA84860456,cash loans,0
PCB58433375,cash loans,0
PCB68573137,cash loans,0
PCC23303234,cash loans,0
PCC76493536,cash loans,0
PCC90624278,cash loans,0
PCC96245981,cash loans,0
PCD00540856,cash loans,0
PCD35105035,cash loans,0
PCD36947025,cash loans,0
PCD85143302,cash loans,0
PCE21337448,cash loans,0
PCE94313511,cash loans,0
PCE98901519,cash loans,0
PCF07847009,cash loans,0
PCF90939578,revolving loans,0
PCG40857104,cash loans,0
PCH39121575,cash loans,0
PCI09826605,cash loans,0
PCI48713567,cash loans,0
PCI81674088,cash loans,0
PCJ69593738,cash loans,0
PCK36703045,cash loans,0
PCK45146606,cash loans,0
PCK83105124,cash loans,0
PCK84840054,cash loans,0
PCL03346605,cash loans,0
PCL90168169,cash loans,0
